grid_id,grid_code,gu_name,dong_name,living_pop,masked,bus_mobility,subway_mobility,weighted_mobility,pop_adjusted_weighted_mobility
GRID_05372,다사56505475,성북구,돈암동,15.0,False,6.8047,0.7146,4.0276,1.4527
GRID_05373,다사56505500,성북구,돈암동,634.3,False,8.3985,0.333,4.7206,0.7314
GRID_05374,다사56505525,성북구,돈암동,1097.9,False,8.773,0.0,4.7725,0.6816
GRID_05375,다사56505550,성북구,정릉동,1616.0,False,7.4822,0.3011,4.2076,0.5695
GRID_05376,다사56505575,성북구,정릉동,591.2,False,8.667,0.5307,4.9568,0.7765
GRID_05377,다사56505600,성북구,정릉동,2767.3,False,9.2672,0.5907,5.3107,0.67
GRID_05378,다사56505625,성북구,정릉동,1432.8,False,6.6773,0.5952,3.9039,0.5371
GRID_05379,다사56505650,성북구,정릉동,1804.4,False,5.126,0.6124,3.0678,0.4091
GRID_05380,다사56505675,성북구,정릉동,3939.6,False,8.3452,0.6238,4.8242,0.5827
GRID_05381,다사56505700,성북구,정릉동,1538.3,False,7.9181,0.6725,4.6141,0.6287
GRID_05382,다사56505725,성북구,정릉동,4555.7,False,6.0849,0.6304,3.5976,0.4271
GRID_05383,다사56505750,성북구,정릉동,4680.9,False,5.341,0.655,3.2042,0.3791
GRID_05384,다사56505775,강북구,미아동,811.4,False,5.9208,0.49,3.4444,0.5141
GRID_05385,다사56505800,강북구,미아동,99.2,False,2.6277,0.4746,1.6459,0.3572
GRID_05386,다사56505825,강북구,미아동,0.0,True,0.2613,0.3005,0.2792,0.0
GRID_05387,다사56505850,강북구,수유동,0.0,True,2.3637,0.0146,1.2925,0.0
GRID_05388,다사56505875,강북구,수유동,38.0,False,2.5433,0.0,1.3836,0.3777
GRID_05389,다사56505900,강북구,수유동,0.0,True,0.1793,0.0,0.0975,0.0
GRID_05390,다사56505925,강북구,수유동,90.6,False,0.0,0.0,0.0,0.0
GRID_05391,다사56505950,강북구,수유동,15.3,False,3.6228,0.0,1.9708,0.7061
GRID_05392,다사56505975,강북구,수유동,590.0,False,8.264,0.0,4.4956,0.7044
GRID_05393,다사56506000,강북구,수유동,360.8,False,5.12,0.0418,2.8043,0.476
GRID_05394,다사56506025,강북구,수유동,1044.3,False,1.3373,0.0898,0.7684,0.1105
GRID_05395,다사56506050,강북구,수유동,618.9,False,4.0272,0.0574,2.2169,0.3448
GRID_05396,다사56506075,강북구,수유동,1662.1,False,4.3575,0.3102,2.5119,0.3387
GRID_05397,다사56506100,강북구,수유동,109.8,False,1.9051,0.4489,1.2411,0.2636
GRID_05398,다사56506125,강북구,우이동,42.3,False,0.034,0.5067,0.2496,0.0662
GRID_05399,다사56506150,강북구,우이동,72.1,False,0.0,0.5048,0.2302,0.0536
GRID_05400,다사56506175,강북구,우이동,7.7,False,0.0,0.3235,0.1475,0.0682
GRID_05401,다사56506200,강북구,우이동,38.4,False,0.0,0.3525,0.1608,0.0438
GRID_05402,다사56506225,강북구,우이동,22.1,False,0.0,0.3301,0.1505,0.0479
GRID_05403,다사56506250,강북구,우이동,1077.7,False,0.9057,0.2022,0.5849,0.0837
GRID_05404,다사56506275,강북구,우이동,946.4,False,0.7047,0.1925,0.4711,0.0687
GRID_05405,다사56506300,강북구,우이동,44.2,False,0.0,0.1241,0.0566,0.0149
GRID_05406,다사56506325,강북구,우이동,723.6,False,0.0,0.0153,0.007,0.0011
GRID_05407,다사56506350,강북구,우이동,121.6,False,0.0,0.0,0.0,0.0
GRID_05408,다사56506375,강북구,우이동,8.8,False,0.0,0.0,0.0,0.0
GRID_05409,다사56506400,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05410,다사56506425,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05411,다사56506450,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05412,다사56506475,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05413,다사56506500,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05414,다사56506525,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05415,다사56506550,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05416,다사56506575,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05417,다사56506600,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05418,다사56753950,서초구,우면동,6.8,False,1.1204,0.0,0.6095,0.2967
GRID_05419,다사56753975,서초구,우면동,339.7,False,2.4923,0.0,1.3558,0.2325
GRID_05420,다사56754000,서초구,우면동,0.0,True,1.1238,0.0,0.6114,0.0
GRID_05421,다사56754025,서초구,우면동,17.0,False,0.0,0.0,0.0,0.0
GRID_05422,다사56754050,서초구,우면동,278.6,False,0.0,0.0,0.0,0.0
GRID_05423,다사56754075,서초구,우면동,14.4,False,0.0,0.0,0.0,0.0
GRID_05424,다사56754100,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05425,다사56754125,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05426,다사56754150,서초구,우면동,7.4,False,0.0,0.0,0.0,0.0
GRID_05427,다사56754175,서초구,서초동,28.4,False,0.0,0.0,0.0,0.0
GRID_05428,다사56754200,서초구,서초동,235.3,False,1.3681,0.0,0.7442,0.1362
GRID_05429,다사56754225,서초구,서초동,44.8,False,4.3942,0.217,2.4894,0.6509
GRID_05430,다사56754250,서초구,서초동,1607.7,False,4.8757,0.5974,2.9248,0.3961
GRID_05431,다사56754275,서초구,서초동,1183.0,False,5.3664,0.8029,3.2854,0.4643
GRID_05432,다사56754300,서초구,서초동,2524.0,False,5.4977,0.9024,3.4023,0.4343
GRID_05433,다사56754325,서초구,서초동,3595.3,False,3.5489,1.347,2.5449,0.3108
GRID_05434,다사56754350,서초구,서초동,1211.9,False,2.0866,1.5139,1.8254,0.2571
GRID_05435,다사56754375,서초구,서초동,1174.2,False,3.6809,1.6087,2.736,0.387
GRID_05436,다사56754400,서초구,서초동,580.0,False,3.9138,1.4112,2.7726,0.4356
GRID_05437,다사56754425,서초구,서초동,1602.3,False,3.0555,0.886,2.0662,0.28
GRID_05438,다사56754450,서초구,반포동,1327.3,False,4.6059,0.6649,2.8088,0.3906
GRID_05439,다사56754475,서초구,반포동,3695.7,False,5.2808,1.2844,3.4584,0.421
GRID_05440,다사56754500,서초구,반포동,773.3,False,3.4401,2.0672,2.8141,0.423
GRID_05441,다사56754525,서초구,반포동,2271.3,False,2.1537,2.1931,2.1717,0.281
GRID_05442,다사56754550,서초구,잠원동,2246.1,False,1.0385,1.7408,1.3587,0.1761
GRID_05443,다사56754575,서초구,잠원동,6358.7,False,2.4352,1.227,1.8843,0.2152
GRID_05444,다사56754600,서초구,잠원동,99.3,False,3.0379,0.9681,2.0941,0.4544
GRID_05445,다사56754625,서초구,잠원동,99.3,False,2.4103,0.729,1.6436,0.3567
GRID_05446,다사56754650,서초구,잠원동,957.9,False,2.1071,0.4549,1.3537,0.1972
GRID_05447,다사56754675,서초구,잠원동,98.3,False,1.5428,0.0,0.8393,0.1825
GRID_05448,다사56754700,서초구,잠원동,23.3,False,0.3594,0.0,0.1955,0.0613
GRID_05449,다사56754725,강남구,신사동,0.0,True,0.1735,0.3405,0.2497,0.0
GRID_05450,다사56754750,강남구,신사동,65.2,False,0.0082,0.619,0.2867,0.0684
GRID_05451,다사56754775,용산구,한남동,67.2,False,0.0,0.7375,0.3363,0.0796
GRID_05452,다사56754800,용산구,한남동,130.6,False,0.3312,0.6635,0.4827,0.0989
GRID_05453,다사56754825,용산구,한남동,375.3,False,2.1355,0.4174,1.352,0.228
GRID_05454,다사56754850,용산구,한남동,992.7,False,2.5841,0.0918,1.4476,0.2098
GRID_05455,다사56754875,용산구,한남동,158.6,False,3.9087,0.3409,2.2818,0.4498
GRID_05456,다사56754900,성동구,옥수동,1931.8,False,8.3935,0.4856,4.7875,0.6327
GRID_05457,다사56754925,성동구,옥수동,3048.7,False,10.7371,0.7054,6.1626,0.7681
GRID_05458,다사56754950,성동구,옥수동,642.3,False,6.6939,0.9779,4.0874,0.6321
GRID_05459,다사56754975,성동구,옥수동,28.6,False,3.334,1.1104,2.32,0.6848
GRID_05460,다사56755000,중구,신당동,1104.6,False,3.6842,1.6635,2.7628,0.3942
GRID_05461,다사56755025,중구,신당동,4757.5,False,5.4564,1.878,3.8246,0.4517
GRID_05462,다사56755050,중구,신당동,1779.6,False,5.5064,1.8025,3.8174,0.51
GRID_05463,다사56755075,중구,신당동,1536.1,False,2.8764,2.2505,2.591,0.3531
GRID_05464,다사56755100,중구,신당동,288.5,False,2.7888,2.229,2.5335,0.447
GRID_05465,다사56755125,중구,신당동,451.3,False,2.0129,2.2673,2.1289,0.3482
GRID_05466,다사56755150,중구,신당동,876.6,False,2.0462,2.3199,2.171,0.3203
GRID_05467,다사56755175,중구,신당동,334.3,False,4.4687,2.4222,3.5355,0.608
GRID_05468,다사56755200,중구,신당동,674.4,False,4.2909,2.5942,3.5172,0.5398
GRID_05469,다사56755225,중구,신당동,1322.7,False,3.557,2.7599,3.1935,0.4443
GRID_05470,다사56755250,종로구,창신동,324.5,False,2.5976,2.5488,2.5754,0.4452
GRID_05471,다사56755275,종로구,창신동,2042.8,False,1.0789,2.2881,1.6303,0.2139
GRID_05472,다사56755300,종로구,창신동,443.0,False,0.2742,1.6401,0.8971,0.1472
GRID_05473,다사56755325,종로구,창신동,716.4,False,1.9242,0.6612,1.3483,0.205
GRID_05474,다사56755350,종로구,창신동,1069.0,False,4.1651,0.5636,2.5228,0.3617
GRID_05475,다사56755375,성북구,삼선동2가,382.6,False,4.2357,0.6849,2.6166,0.4398
GRID_05476,다사56755400,성북구,삼선동3가,3424.2,False,5.2762,0.723,3.1999,0.3932
GRID_05477,다사56755425,성북구,삼선동3가,798.7,False,7.2089,0.8911,4.328,0.6475
GRID_05478,다사56755450,성북구,삼선동4가,556.3,False,7.1708,1.1306,4.4165,0.6985
GRID_05479,다사56755475,성북구,동소문동4가,1013.7,False,5.406,1.1515,3.4659,0.5007
GRID_05480,다사56755500,성북구,돈암동,3447.1,False,7.3398,0.806,4.3604,0.5353
GRID_05481,다사56755525,성북구,돈암동,1189.2,False,10.1458,0.5467,5.7686,0.8146
GRID_05482,다사56755550,성북구,돈암동,2961.2,False,11.6918,0.5075,6.5918,0.8246
GRID_05483,다사56755575,성북구,정릉동,1231.5,False,13.5275,0.7654,7.708,1.0831
GRID_05484,다사56755600,성북구,정릉동,314.7,False,12.6104,0.8328,7.2398,1.2581
GRID_05485,다사56755625,성북구,정릉동,2934.8,False,6.2282,0.7546,3.7322,0.4674
GRID_05486,다사56755650,성북구,정릉동,715.1,False,3.2434,0.7205,2.093,0.3184
GRID_05487,다사56755675,성북구,정릉동,351.7,False,4.8536,0.5284,2.8813,0.4912
GRID_05488,다사56755700,성북구,정릉동,68.2,False,5.1572,0.5743,3.0674,0.724
GRID_05489,다사56755725,성북구,정릉동,1397.5,False,4.3424,0.7193,2.6903,0.3714
GRID_05490,다사56755750,강북구,미아동,2332.0,False,4.6298,0.795,2.8811,0.3715
GRID_05491,다사56755775,강북구,미아동,4498.6,False,4.8337,0.7278,2.9614,0.3521
GRID_05492,다사56755800,강북구,미아동,53.6,False,4.657,0.7102,2.8573,0.7143
GRID_05493,다사56755825,강북구,미아동,544.1,False,5.8659,0.6476,3.4864,0.5533
GRID_05494,다사56755850,강북구,수유동,2161.1,False,9.6867,0.4233,5.4626,0.7114
GRID_05495,다사56755875,강북구,수유동,18.5,False,8.1415,0.2195,4.5291,1.5247
GRID_05496,다사56755900,강북구,수유동,559.0,False,3.8237,0.14,2.1439,0.3388
GRID_05497,다사56755925,강북구,수유동,352.6,False,3.6075,0.0914,2.0041,0.3415
GRID_05498,다사56755950,강북구,수유동,3943.9,False,8.3952,0.0942,4.61,0.5567
GRID_05499,다사56755975,강북구,수유동,1994.2,False,10.9317,0.2569,6.064,0.7981
GRID_05500,다사56756000,강북구,수유동,738.0,False,6.4035,0.4145,3.6725,0.556
GRID_05501,다사56756025,강북구,수유동,1453.8,False,3.8811,0.4757,2.3282,0.3197
GRID_05502,다사56756050,강북구,수유동,850.4,False,3.5484,0.6047,2.2061,0.327
GRID_05503,다사56756075,강북구,수유동,2193.6,False,4.8662,0.6488,2.9431,0.3825
GRID_05504,다사56756100,강북구,수유동,848.9,False,4.0527,0.6919,2.5202,0.3736
GRID_05505,다사56756125,강북구,우이동,159.3,False,1.9339,0.8616,1.4449,0.2846
GRID_05506,다사56756150,강북구,우이동,408.5,False,1.278,0.857,1.086,0.1806
GRID_05507,다사56756175,강북구,우이동,928.4,False,0.9777,0.6374,0.8225,0.1203
GRID_05508,다사56756200,강북구,우이동,35.7,False,1.3121,0.553,0.9659,0.2681
GRID_05509,다사56756225,강북구,우이동,521.9,False,3.3428,0.5257,2.0582,0.3288
GRID_05510,다사56756250,강북구,우이동,14.8,False,6.9166,0.3701,3.9314,1.4244
GRID_05511,다사56756275,강북구,우이동,7.6,False,3.9648,0.2644,2.2774,1.0584
GRID_05512,다사56756300,강북구,우이동,115.0,False,0.0781,0.1884,0.1284,0.027
GRID_05513,다사56756325,강북구,우이동,4.6,False,0.0,0.0674,0.0307,0.0178
GRID_05514,다사56756350,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05515,다사56756375,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05516,다사56756400,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05517,다사56756425,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05518,다사56756450,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05519,다사56756475,도봉구,도봉동,7.7,False,0.0,0.0,0.0,0.0
GRID_05520,다사56756500,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05521,다사56756525,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05522,다사56756550,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05523,다사56756575,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05524,다사56756600,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05525,다사56756625,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05526,다사56756650,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05527,다사57003950,서초구,우면동,9.8,False,2.1028,0.0,1.1439,0.4807
GRID_05528,다사57003975,서초구,우면동,1547.3,False,4.4232,0.0,2.4062,0.3276
GRID_05529,다사57004000,서초구,우면동,28.6,False,2.8966,0.0,1.5758,0.4651
GRID_05530,다사57004025,서초구,우면동,12.1,False,0.1684,0.0,0.0916,0.0356
GRID_05531,다사57004050,서초구,우면동,68.5,False,0.0,0.0,0.0,0.0
GRID_05532,다사57004075,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05533,다사57004100,서초구,우면동,23.6,False,0.0,0.0,0.0,0.0
GRID_05534,다사57004125,서초구,우면동,29.4,False,0.0,0.0,0.0,0.0
GRID_05535,다사57004150,서초구,우면동,20.5,False,0.0,0.0,0.0,0.0
GRID_05536,다사57004175,서초구,서초동,0.0,True,0.0,0.0,0.0,0.0
GRID_05537,다사57004200,서초구,서초동,137.8,False,0.1511,0.0,0.0822,0.0167
GRID_05538,다사57004225,서초구,서초동,622.4,False,3.192,0.3908,1.9147,0.2975
GRID_05539,다사57004250,서초구,서초동,1152.2,False,6.1942,0.8065,3.7374,0.5301
GRID_05540,다사57004275,서초구,서초동,2893.4,False,6.5988,1.0311,4.0599,0.5094
GRID_05541,다사57004300,서초구,서초동,1076.7,False,6.5926,1.0931,4.0848,0.585
GRID_05542,다사57004325,서초구,서초동,554.8,False,4.9388,1.4993,3.3704,0.5333
GRID_05543,다사57004350,서초구,서초동,155.7,False,4.0348,1.629,2.9378,0.5812
GRID_05544,다사57004375,서초구,서초동,957.6,False,5.5007,1.5648,3.706,0.5398
GRID_05545,다사57004400,서초구,서초동,1108.7,False,5.219,1.3773,3.4672,0.4945
GRID_05546,다사57004425,서초구,서초동,2408.7,False,2.1232,1.0036,1.6127,0.2071
GRID_05547,다사57004450,서초구,서초동,420.9,False,3.6672,0.7393,2.3321,0.3858
GRID_05548,다사57004475,서초구,반포동,2224.9,False,4.6924,0.9195,2.972,0.3856
GRID_05549,다사57004500,서초구,반포동,218.9,False,2.1965,1.3659,1.8177,0.337
GRID_05550,다사57004525,서초구,반포동,1650.5,False,0.74,1.5898,1.1275,0.1522
GRID_05551,다사57004550,서초구,반포동,860.4,False,0.3235,1.755,0.9762,0.1444
GRID_05552,다사57004575,서초구,잠원동,1755.4,False,0.3495,1.6244,0.9309,0.1246
GRID_05553,다사57004600,서초구,잠원동,3194.2,False,1.1524,1.7899,1.4431,0.1788
GRID_05554,다사57004625,서초구,잠원동,3064.1,False,1.1058,1.501,1.286,0.1602
GRID_05555,다사57004650,서초구,잠원동,5433.4,False,2.7188,1.1793,2.0168,0.2345
GRID_05556,다사57004675,서초구,잠원동,1444.5,False,2.576,0.5889,1.6699,0.2295
GRID_05557,다사57004700,서초구,잠원동,156.0,False,1.3625,0.0,0.7412,0.1466
GRID_05558,다사57004725,강남구,신사동,101.9,False,0.8661,0.1229,0.5272,0.1138
GRID_05559,다사57004750,강남구,신사동,122.7,False,0.6952,0.3641,0.5442,0.113
GRID_05560,다사57004775,강남구,압구정동,0.0,True,0.0948,0.4668,0.2644,0.0
GRID_05561,다사57004800,강남구,압구정동,4.7,False,0.0,0.4026,0.1836,0.1055
GRID_05562,다사57004825,용산구,한남동,75.1,False,0.1442,0.1895,0.1648,0.0381
GRID_05563,다사57004850,용산구,한남동,36.1,False,1.1377,0.3514,0.7792,0.2156
GRID_05564,다사57004875,용산구,한남동,952.7,False,2.7785,0.721,1.8403,0.2682
GRID_05565,다사57004900,성동구,옥수동,1119.9,False,7.1976,0.8908,4.3217,0.6155
GRID_05566,다사57004925,성동구,옥수동,31.8,False,11.8585,1.1901,6.9937,2.0037
GRID_05567,다사57004950,성동구,옥수동,5609.4,False,9.6468,1.3204,5.85,0.6777
GRID_05568,다사57004975,성동구,옥수동,1287.6,False,8.3471,1.1945,5.0855,0.7101
GRID_05569,다사57005000,성동구,옥수동,968.6,False,8.9882,1.445,5.5485,0.8068
GRID_05570,다사57005025,중구,신당동,35.0,False,5.9248,1.7909,4.0397,1.1273
GRID_05571,다사57005050,중구,신당동,40.4,False,2.9409,1.8914,2.4623,0.6613
GRID_05572,다사57005075,중구,신당동,1856.6,False,1.4896,2.0333,1.7375,0.2308
GRID_05573,다사57005100,중구,신당동,13.5,False,3.0297,1.8568,2.4948,0.933
GRID_05574,다사57005125,중구,신당동,537.7,False,3.4596,1.557,2.592,0.4121
GRID_05575,다사57005150,중구,신당동,1433.6,False,2.029,1.9263,1.9822,0.2727
GRID_05576,다사57005175,중구,흥인동,2343.4,False,1.9991,1.8856,1.9473,0.2509
GRID_05577,다사57005200,중구,신당동,1446.5,False,3.1375,2.359,2.7825,0.3823
GRID_05578,다사57005225,종로구,창신동,1165.5,False,4.0651,2.7142,3.4491,0.4884
GRID_05579,다사57005250,종로구,창신동,279.0,False,4.4653,2.5397,3.5872,0.6366
GRID_05580,다사57005275,종로구,창신동,539.8,False,3.7359,2.449,3.1491,0.5004
GRID_05581,다사57005300,종로구,창신동,22.9,False,2.2496,1.8627,2.0732,0.6532
GRID_05582,다사57005325,종로구,창신동,3312.1,False,3.974,1.0441,2.638,0.3254
GRID_05583,다사57005350,종로구,창신동,1726.8,False,5.6865,1.1535,3.6194,0.4855
GRID_05584,다사57005375,성북구,삼선동2가,2107.0,False,4.2885,1.3733,2.9592,0.3866
GRID_05585,다사57005400,성북구,삼선동3가,1364.6,False,3.163,1.2137,2.2741,0.315
GRID_05586,다사57005425,성북구,삼선동5가,3047.5,False,4.4727,1.5405,3.1356,0.3909
GRID_05587,다사57005450,성북구,삼선동4가,2351.0,False,5.34,1.5462,3.61,0.465
GRID_05588,다사57005475,성북구,동소문동6가,1592.5,False,5.5769,1.3386,3.6442,0.4942
GRID_05589,다사57005500,성북구,동소문동7가,890.2,False,4.9292,1.2029,3.23,0.4755
GRID_05590,다사57005525,성북구,동소문동7가,786.2,False,7.3965,0.9213,4.4438,0.6664
GRID_05591,다사57005550,성북구,돈암동,2309.7,False,11.4516,0.6848,6.542,0.8446
GRID_05592,다사57005575,성북구,정릉동,894.9,False,11.5919,0.8059,6.6735,0.9817
GRID_05593,다사57005600,성북구,정릉동,929.8,False,7.8607,0.8746,4.675,0.6839
GRID_05594,다사57005625,성북구,정릉동,12.0,False,4.8087,0.7301,2.9489,1.1497
GRID_05595,다사57005650,성북구,정릉동,10.5,False,4.1176,0.553,2.4921,1.0204
GRID_05596,다사57005675,성북구,정릉동,954.8,False,4.0184,0.3021,2.3238,0.3386
GRID_05597,다사57005700,성북구,정릉동,783.9,False,4.9623,0.3398,2.8545,0.4282
GRID_05598,다사57005725,성북구,정릉동,67.9,False,4.0665,0.547,2.4616,0.5816
GRID_05599,다사57005750,강북구,미아동,1764.7,False,3.2283,0.7928,2.1177,0.2833
GRID_05600,다사57005775,강북구,미아동,3888.8,False,5.2581,1.1458,3.3829,0.4093
GRID_05601,다사57005800,강북구,미아동,34.1,False,4.6139,1.3377,3.1199,0.8768
GRID_05602,다사57005825,강북구,미아동,2858.4,False,8.5582,1.2531,5.2271,0.6568
GRID_05603,다사57005850,강북구,미아동,28.8,False,11.9121,0.7799,6.8358,2.0138
GRID_05604,다사57005875,강북구,수유동,1304.8,False,9.5726,0.5084,5.4393,0.7581
GRID_05605,다사57005900,강북구,수유동,2070.6,False,7.8246,0.4349,4.4549,0.5834
GRID_05606,다사57005925,강북구,수유동,1959.7,False,8.2571,0.2345,4.5988,0.6066
GRID_05607,다사57005950,강북구,수유동,864.3,False,11.1968,0.2466,6.2035,0.9173
GRID_05608,다사57005975,강북구,수유동,772.2,False,8.7384,0.5635,5.0106,0.7534
GRID_05609,다사57006000,강북구,수유동,2810.3,False,6.0601,0.733,3.631,0.4572
GRID_05610,다사57006025,강북구,수유동,1268.7,False,4.2177,0.7545,2.6385,0.3692
GRID_05611,다사57006050,강북구,수유동,1603.6,False,2.1167,0.9242,1.5729,0.2131
GRID_05612,다사57006075,강북구,수유동,19.4,False,3.4324,0.9412,2.2964,0.7615
GRID_05613,다사57006100,강북구,수유동,2121.7,False,4.0441,0.7677,2.5501,0.3329
GRID_05614,다사57006125,도봉구,쌍문동,504.8,False,3.0704,0.963,2.1094,0.3388
GRID_05615,다사57006150,도봉구,쌍문동,1227.0,False,3.3919,0.9557,2.281,0.3207
GRID_05616,다사57006175,도봉구,쌍문동,2470.6,False,4.6509,0.7261,2.8612,0.3662
GRID_05617,다사57006200,도봉구,쌍문동,68.1,False,4.757,0.5909,2.8573,0.6746
GRID_05618,다사57006225,강북구,우이동,44.2,False,6.4177,0.5608,3.7469,0.9832
GRID_05619,다사57006250,강북구,우이동,2609.8,False,8.7764,0.4,4.9568,0.63
GRID_05620,다사57006275,강북구,우이동,24.1,False,4.6144,0.2705,2.6336,0.8172
GRID_05621,다사57006300,강북구,우이동,0.0,True,0.0511,0.1938,0.1162,0.0
GRID_05622,다사57006325,강북구,우이동,0.0,True,0.0,0.0718,0.0327,0.0
GRID_05623,다사57006350,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05624,다사57006375,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05625,다사57006400,강북구,우이동,0.0,True,0.0,0.0,0.0,0.0
GRID_05626,다사57006425,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05627,다사57006450,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05628,다사57006475,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05629,다사57006500,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05630,다사57006525,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05631,다사57006550,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05632,다사57006575,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05633,다사57006600,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05634,다사57006625,도봉구,도봉동,5.1,False,0.0,0.0,0.0,0.0
GRID_05635,다사57006650,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05636,다사57006675,도봉구,도봉동,0.0,True,0.0,0.0,0.0,0.0
GRID_05637,다사57253950,서초구,우면동,4.3,False,1.3697,0.0,0.7451,0.4468
GRID_05638,다사57253975,서초구,우면동,59.1,False,3.68,0.0,2.0019,0.4887
GRID_05639,다사57254000,서초구,우면동,1568.0,False,2.3303,0.0,1.2677,0.1723
GRID_05640,다사57254025,서초구,우면동,77.9,False,0.7624,0.0,0.4147,0.0949
GRID_05641,다사57254050,서초구,우면동,63.4,False,0.1201,0.0,0.0654,0.0157
GRID_05642,다사57254075,서초구,우면동,11.2,False,0.0,0.0,0.0,0.0
GRID_05643,다사57254100,서초구,우면동,7.0,False,0.0,0.0,0.0,0.0
GRID_05644,다사57254125,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05645,다사57254150,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05646,다사57254175,서초구,우면동,0.0,True,0.0,0.0,0.0,0.0
GRID_05647,다사57254200,서초구,서초동,0.0,True,0.0,0.0,0.0,0.0
GRID_05648,다사57254225,서초구,서초동,87.8,False,1.6526,0.3727,1.0689,0.2383
GRID_05649,다사57254250,서초구,서초동,227.8,False,4.0741,0.7847,2.5741,0.4738
GRID_05650,다사57254275,서초구,서초동,2566.3,False,5.9466,1.0073,3.6943,0.4706
GRID_05651,다사57254300,서초구,서초동,1005.1,False,5.4948,0.9799,3.436,0.497
GRID_05652,다사57254325,서초구,서초동,1235.1,False,4.6511,1.2073,3.0808,0.4327
GRID_05653,다사57254350,서초구,서초동,1517.0,False,4.587,1.2524,3.0664,0.4186
GRID_05654,다사57254375,서초구,서초동,1310.6,False,4.4539,1.1917,2.9664,0.4132
GRID_05655,다사57254400,서초구,서초동,572.3,False,5.3383,1.069,3.3915,0.534
GRID_05656,다사57254425,서초구,서초동,2246.9,False,2.704,0.715,1.797,0.2328
GRID_05657,다사57254450,서초구,서초동,908.9,False,2.03,0.5528,1.3564,0.1991
GRID_05658,다사57254475,서초구,반포동,1536.9,False,3.7708,0.9676,2.4925,0.3397
GRID_05659,다사57254500,서초구,반포동,2192.8,False,2.0621,1.3966,1.7586,0.2286
GRID_05660,다사57254525,서초구,반포동,4110.8,False,0.1848,1.7066,0.8787,0.1056
GRID_05661,다사57254550,서초구,반포동,1572.8,False,1.1294,1.5053,1.3008,0.1767
GRID_05662,다사57254575,서초구,잠원동,610.6,False,1.4304,1.8508,1.6221,0.2528
GRID_05663,다사57254600,서초구,잠원동,1631.4,False,1.7546,2.1735,1.9456,0.263
GRID_05664,다사57254625,서초구,잠원동,2515.4,False,3.8167,2.1396,3.0519,0.3897
GRID_05665,다사57254650,서초구,잠원동,1195.0,False,3.9916,1.5823,2.8929,0.4082
GRID_05666,다사57254675,서초구,잠원동,44.5,False,2.1381,1.084,1.6575,0.4342
GRID_05667,다사57254700,강남구,압구정동,803.8,False,0.894,0.3142,0.6296,0.0941
GRID_05668,다사57254725,강남구,압구정동,14.9,False,1.4911,0.0,0.8111,0.2932
GRID_05669,다사57254750,강남구,압구정동,101.8,False,1.4188,0.0104,0.7766,0.1676
GRID_05670,다사57254775,강남구,압구정동,10.1,False,0.5954,0.091,0.3654,0.1518
